estudiante_id,curso_id,nombre_curso,valoracion,categoria
52,101,Introducción a Python,1.0,Programación
810,108,SQL Avanzado,4.0,Bases de Datos
362,101,Introducción a Python,3.0,Programación
254,102,Machine Learning Básico,4.0,Ciencia de Datos
528,101,Introducción a Python,3.0,Programación
376,108,SQL Avanzado,5.0,Bases de Datos
861,109,Redes Neuronales,4.0,Ciencia de Datos
602,107,Marketing Digital,1.0,Negocios
79,109,Redes Neuronales,2.0,Ciencia de Datos
688,109,Redes Neuronales,2.0,Ciencia de Datos
975,106,Blockchain Fundamentals,2.0,Tecnología
236,104,Diseño UX/UI,3.0,Diseño
226,106,Blockchain Fundamentals,1.0,Tecnología
318,105,Desarrollo Web Full Stack,2.0,Programación
656,108,SQL Avanzado,1.0,Bases de Datos
96,110,Big Data con Spark,4.0,Ciencia de Datos
86,110,Big Data con Spark,1.0,Ciencia de Datos
844,105,Desarrollo Web Full Stack,4.0,Programación
582,104,Diseño UX/UI,5.0,Diseño
791,109,Redes Neuronales,2.0,Ciencia de Datos
699,106,Blockchain Fundamentals,3.0,Tecnología
788,103,Análisis de Datos con Pandas,5.0,Ciencia de Datos
690,102,Machine Learning Básico,3.0,Ciencia de Datos
886,108,SQL Avanzado,1.0,Bases de Datos
799,106,Blockchain Fundamentals,4.0,Tecnología
34,102,Machine Learning Básico,2.0,Ciencia de Datos
113,106,Blockchain Fundamentals,1.0,Tecnología
701,103,Análisis de Datos con Pandas,3.0,Ciencia de Datos
934,104,Diseño UX/UI,2.0,Diseño
113,101,Introducción a Python,3.0,Programación
394,103,Análisis de Datos con Pandas,4.0,Ciencia de Datos
512,102,Machine Learning Básico,5.0,Ciencia de Datos
108,101,Introducción a Python,4.0,Programación
703,107,Marketing Digital,2.0,Negocios
267,106,Blockchain Fundamentals,3.0,Tecnología
489,102,Machine Learning Básico,4.0,Ciencia de Datos
357,101,Introducción a Python,4.0,Programación
213,108,SQL Avanzado,3.0,Bases de Datos
323,102,Machine Learning Básico,5.0,Ciencia de Datos
499,103,Análisis de Datos con Pandas,2.0,Ciencia de Datos
692,107,Marketing Digital,1.0,Negocios
881,110,Big Data con Spark,1.0,Ciencia de Datos
49,104,Diseño UX/UI,5.0,Diseño
293,104,Diseño UX/UI,1.0,Diseño
903,110,Big Data con Spark,1.0,Ciencia de Datos
605,107,Marketing Digital,1.0,Negocios
967,110,Big Data con Spark,3.0,Ciencia de Datos
329,103,Análisis de Datos con Pandas,4.0,Ciencia de Datos
740,109,Redes Neuronales,5.0,Ciencia de Datos
535,103,Análisis de Datos con Pandas,2.0,Ciencia de Datos
229,107,Marketing Digital,1.0,Negocios
396,102,Machine Learning Básico,3.0,Ciencia de Datos
671,102,Machine Learning Básico,1.0,Ciencia de Datos
75,102,Machine Learning Básico,4.0,Ciencia de Datos
843,102,Machine Learning Básico,5.0,Ciencia de Datos
16,107,Marketing Digital,5.0,Negocios
805,101,Introducción a Python,5.0,Programación
940,103,Análisis de Datos con Pandas,5.0,Ciencia de Datos
229,102,Machine Learning Básico,1.0,Ciencia de Datos
510,108,SQL Avanzado,5.0,Bases de Datos
538,107,Marketing Digital,1.0,Negocios
615,103,Análisis de Datos con Pandas,3.0,Ciencia de Datos
669,107,Marketing Digital,2.0,Negocios
787,104,Diseño UX/UI,2.0,Diseño
326,101,Introducción a Python,1.0,Programación
165,107,Marketing Digital,1.0,Negocios
153,101,Introducción a Python,1.0,Programación
627,106,Blockchain Fundamentals,2.0,Tecnología
10,101,Introducción a Python,1.0,Programación
333,105,Desarrollo Web Full Stack,4.0,Programación
961,104,Diseño UX/UI,3.0,Diseño
466,109,Redes Neuronales,3.0,Ciencia de Datos
401,107,Marketing Digital,5.0,Negocios
932,105,Desarrollo Web Full Stack,2.0,Programación
821,101,Introducción a Python,5.0,Programación
153,102,Machine Learning Básico,5.0,Ciencia de Datos
772,104,Diseño UX/UI,4.0,Diseño
661,106,Blockchain Fundamentals,5.0,Tecnología
601,110,Big Data con Spark,4.0,Ciencia de Datos
161,108,SQL Avanzado,4.0,Bases de Datos
849,105,Desarrollo Web Full Stack,4.0,Programación
413,108,SQL Avanzado,3.0,Bases de Datos
473,103,Análisis de Datos con Pandas,1.5,Ciencia de Datos
66,106,Blockchain Fundamentals,4.0,Tecnología
202,102,Machine Learning Básico,1.0,Ciencia de Datos
91,101,Introducción a Python,5.0,Programación
730,109,Redes Neuronales,3.0,Ciencia de Datos
751,103,Análisis de Datos con Pandas,1.0,Ciencia de Datos
606,103,Análisis de Datos con Pandas,4.0,Ciencia de Datos
156,101,Introducción a Python,1.0,Programación
341,109,Redes Neuronales,4.0,Ciencia de Datos
448,109,Redes Neuronales,1.0,Ciencia de Datos
738,110,Big Data con Spark,2.0,Ciencia de Datos
363,106,Blockchain Fundamentals,4.0,Tecnología
216,107,Marketing Digital,3.0,Negocios
186,109,Redes Neuronales,5.0,Ciencia de Datos
805,106,Blockchain Fundamentals,1.0,Tecnología
390,102,Machine Learning Básico,1.0,Ciencia de Datos
600,109,Redes Neuronales,5.0,Ciencia de Datos
79,110,Big Data con Spark,3.0,Ciencia de Datos
728,106,Blockchain Fundamentals,5.0,Tecnología
966,106,Blockchain Fundamentals,3.0,Tecnología
106,101,Introducción a Python,4.0,Programación
302,104,Diseño UX/UI,2.0,Diseño
716,106,Blockchain Fundamentals,3.0,Tecnología
268,110,Big Data con Spark,2.0,Ciencia de Datos
551,107,Marketing Digital,3.0,Negocios
292,104,Diseño UX/UI,1.0,Diseño
141,102,Machine Learning Básico,1.0,Ciencia de Datos
314,108,SQL Avanzado,1.0,Bases de Datos
128,107,Marketing Digital,5.0,Negocios
778,102,Machine Learning Básico,3.0,Ciencia de Datos
811,106,Blockchain Fundamentals,3.0,Tecnología
56,104,Diseño UX/UI,4.0,Diseño
138,106,Blockchain Fundamentals,1.0,Tecnología
562,102,Machine Learning Básico,2.0,Ciencia de Datos
594,104,Diseño UX/UI,1.0,Diseño
600,102,Machine Learning Básico,4.0,Ciencia de Datos
994,110,Big Data con Spark,2.0,Ciencia de Datos
133,101,Introducción a Python,2.0,Programación
376,101,Introducción a Python,3.0,Programación
898,105,Desarrollo Web Full Stack,4.0,Programación
573,107,Marketing Digital,5.0,Negocios
88,104,Diseño UX/UI,4.0,Diseño
790,104,Diseño UX/UI,2.0,Diseño
641,101,Introducción a Python,4.0,Programación
453,108,SQL Avanzado,4.0,Bases de Datos
863,107,Marketing Digital,5.0,Negocios
208,108,SQL Avanzado,5.0,Bases de Datos
664,106,Blockchain Fundamentals,2.0,Tecnología
706,106,Blockchain Fundamentals,1.0,Tecnología
497,103,Análisis de Datos con Pandas,3.0,Ciencia de Datos
811,105,Desarrollo Web Full Stack,1.0,Programación
698,106,Blockchain Fundamentals,2.0,Tecnología
924,103,Análisis de Datos con Pandas,4.0,Ciencia de Datos
138,110,Big Data con Spark,4.0,Ciencia de Datos
431,110,Big Data con Spark,2.0,Ciencia de Datos
416,110,Big Data con Spark,3.0,Ciencia de Datos
385,108,SQL Avanzado,5.0,Bases de Datos
634,110,Big Data con Spark,2.0,Ciencia de Datos
849,108,SQL Avanzado,4.0,Bases de Datos
91,109,Redes Neuronales,2.0,Ciencia de Datos
110,101,Introducción a Python,1.0,Programación
585,104,Diseño UX/UI,5.0,Diseño
979,104,Diseño UX/UI,4.0,Diseño
168,104,Diseño UX/UI,1.0,Diseño
105,106,Blockchain Fundamentals,2.0,Tecnología
716,110,Big Data con Spark,3.0,Ciencia de Datos
167,109,Redes Neuronales,3.0,Ciencia de Datos
48,107,Marketing Digital,5.0,Negocios
784,101,Introducción a Python,3.0,Programación
549,107,Marketing Digital,3.0,Negocios
165,101,Introducción a Python,2.0,Programación
214,108,SQL Avanzado,5.0,Bases de Datos
381,101,Introducción a Python,2.0,Programación
798,104,Diseño UX/UI,4.0,Diseño
82,109,Redes Neuronales,2.0,Ciencia de Datos
920,108,SQL Avanzado,4.0,Bases de Datos
37,104,Diseño UX/UI,5.0,Diseño
601,102,Machine Learning Básico,5.0,Ciencia de Datos
856,102,Machine Learning Básico,1.0,Ciencia de Datos
570,103,Análisis de Datos con Pandas,1.0,Ciencia de Datos
540,103,Análisis de Datos con Pandas,1.0,Ciencia de Datos
999,110,Big Data con Spark,1.0,Ciencia de Datos
42,105,Desarrollo Web Full Stack,1.0,Programación
700,103,Análisis de Datos con Pandas,1.0,Ciencia de Datos
837,109,Redes Neuronales,2.0,Ciencia de Datos
918,109,Redes Neuronales,4.0,Ciencia de Datos
281,109,Redes Neuronales,2.0,Ciencia de Datos
191,109,Redes Neuronales,4.0,Ciencia de Datos
893,101,Introducción a Python,1.0,Programación
819,106,Blockchain Fundamentals,5.0,Tecnología
287,102,Machine Learning Básico,1.0,Ciencia de Datos
62,110,Big Data con Spark,4.0,Ciencia de Datos
420,105,Desarrollo Web Full Stack,2.0,Programación
548,105,Desarrollo Web Full Stack,4.0,Programación
708,106,Blockchain Fundamentals,4.0,Tecnología
976,103,Análisis de Datos con Pandas,2.0,Ciencia de Datos
101,102,Machine Learning Básico,2.0,Ciencia de Datos
106,107,Marketing Digital,2.0,Negocios
769,107,Marketing Digital,5.0,Negocios
65,104,Diseño UX/UI,4.0,Diseño
317,104,Diseño UX/UI,2.0,Diseño
343,109,Redes Neuronales,2.0,Ciencia de Datos
380,101,Introducción a Python,2.0,Programación
743,110,Big Data con Spark,4.0,Ciencia de Datos
65,101,Introducción a Python,5.0,Programación
592,101,Introducción a Python,4.0,Programación
735,107,Marketing Digital,5.0,Negocios
619,101,Introducción a Python,1.0,Programación
866,110,Big Data con Spark,3.0,Ciencia de Datos
317,101,Introducción a Python,1.0,Programación
522,108,SQL Avanzado,5.0,Bases de Datos
717,102,Machine Learning Básico,5.0,Ciencia de Datos
710,101,Introducción a Python,3.0,Programación
20,109,Redes Neuronales,2.0,Ciencia de Datos
293,101,Introducción a Python,4.0,Programación
356,106,Blockchain Fundamentals,2.0,Tecnología
793,103,Análisis de Datos con Pandas,1.0,Ciencia de Datos
982,107,Marketing Digital,4.0,Negocios
458,102,Machine Learning Básico,3.0,Ciencia de Datos
586,106,Blockchain Fundamentals,2.0,Tecnología
130,102,Machine Learning Básico,2.0,Ciencia de Datos
912,101,Introducción a Python,5.0,Programación
584,102,Machine Learning Básico,5.0,Ciencia de Datos
527,105,Desarrollo Web Full Stack,4.0,Programación
520,110,Big Data con Spark,5.0,Ciencia de Datos
114,103,Análisis de Datos con Pandas,3.0,Ciencia de Datos
139,105,Desarrollo Web Full Stack,3.0,Programación
276,104,Diseño UX/UI,5.0,Diseño
850,109,Redes Neuronales,2.0,Ciencia de Datos
842,102,Machine Learning Básico,2.0,Ciencia de Datos
926,109,Redes Neuronales,3.0,Ciencia de Datos
671,110,Big Data con Spark,4.0,Ciencia de Datos
445,106,Blockchain Fundamentals,4.0,Tecnología
602,107,Marketing Digital,1.0,Negocios
275,103,Análisis de Datos con Pandas,1.0,Ciencia de Datos
838,109,Redes Neuronales,3.0,Ciencia de Datos
128,107,Marketing Digital,2.0,Negocios
568,106,Blockchain Fundamentals,1.0,Tecnología
531,110,Big Data con Spark,2.0,Ciencia de Datos
681,104,Diseño UX/UI,5.0,Diseño
729,102,Machine Learning Básico,2.0,Ciencia de Datos
144,109,Redes Neuronales,4.0,Ciencia de Datos
589,103,Análisis de Datos con Pandas,1.0,Ciencia de Datos
973,105,Desarrollo Web Full Stack,2.0,Programación
456,109,Redes Neuronales,2.0,Ciencia de Datos
230,106,Blockchain Fundamentals,2.0,Tecnología
156,105,Desarrollo Web Full Stack,1.0,Programación
705,109,Redes Neuronales,2.0,Ciencia de Datos
439,104,Diseño UX/UI,3.0,Diseño
382,110,Big Data con Spark,3.0,Ciencia de Datos
270,106,Blockchain Fundamentals,4.0,Tecnología
557,101,Introducción a Python,3.0,Programación
450,109,Redes Neuronales,3.0,Ciencia de Datos
285,102,Machine Learning Básico,4.0,Ciencia de Datos
239,102,Machine Learning Básico,1.0,Ciencia de Datos
310,110,Big Data con Spark,2.0,Ciencia de Datos
186,102,Machine Learning Básico,1.0,Ciencia de Datos
959,103,Análisis de Datos con Pandas,4.0,Ciencia de Datos
136,103,Análisis de Datos con Pandas,3.5,Ciencia de Datos
236,106,Blockchain Fundamentals,1.0,Tecnología
228,101,Introducción a Python,3.0,Programación
521,105,Desarrollo Web Full Stack,4.0,Programación
677,104,Diseño UX/UI,3.0,Diseño
53,104,Diseño UX/UI,4.0,Diseño
667,108,SQL Avanzado,4.0,Bases de Datos
560,105,Desarrollo Web Full Stack,4.0,Programación
852,104,Diseño UX/UI,3.0,Diseño
205,109,Redes Neuronales,4.0,Ciencia de Datos
76,109,Redes Neuronales,5.0,Ciencia de Datos
816,110,Big Data con Spark,2.0,Ciencia de Datos
845,107,Marketing Digital,4.0,Negocios
826,103,Análisis de Datos con Pandas,3.0,Ciencia de Datos
881,110,Big Data con Spark,4.0,Ciencia de Datos
245,102,Machine Learning Básico,2.0,Ciencia de Datos
382,106,Blockchain Fundamentals,5.0,Tecnología
570,109,Redes Neuronales,1.0,Ciencia de Datos
142,104,Diseño UX/UI,1.0,Diseño
913,108,SQL Avanzado,5.0,Bases de Datos
958,102,Machine Learning Básico,1.0,Ciencia de Datos
224,108,SQL Avanzado,4.0,Bases de Datos
3,104,Diseño UX/UI,3.0,Diseño
177,101,Introducción a Python,3.0,Programación
246,101,Introducción a Python,3.0,Programación
332,102,Machine Learning Básico,4.0,Ciencia de Datos
510,107,Marketing Digital,1.0,Negocios
813,107,Marketing Digital,4.0,Negocios
746,106,Blockchain Fundamentals,1.0,Tecnología
246,109,Redes Neuronales,4.0,Ciencia de Datos
950,108,SQL Avanzado,1.0,Bases de Datos
851,102,Machine Learning Básico,4.0,Ciencia de Datos
33,108,SQL Avanzado,1.0,Bases de Datos
558,109,Redes Neuronales,2.0,Ciencia de Datos
825,107,Marketing Digital,5.0,Negocios
55,109,Redes Neuronales,5.0,Ciencia de Datos
628,101,Introducción a Python,3.0,Programación
102,106,Blockchain Fundamentals,4.0,Tecnología
722,109,Redes Neuronales,2.0,Ciencia de Datos
579,110,Big Data con Spark,1.0,Ciencia de Datos
487,101,Introducción a Python,3.0,Programación
569,101,Introducción a Python,5.0,Programación
583,103,Análisis de Datos con Pandas,1.0,Ciencia de Datos
376,103,Análisis de Datos con Pandas,5.0,Ciencia de Datos
887,104,Diseño UX/UI,5.0,Diseño
643,109,Redes Neuronales,2.0,Ciencia de Datos
41,107,Marketing Digital,2.0,Negocios
642,107,Marketing Digital,3.0,Negocios
469,109,Redes Neuronales,5.0,Ciencia de Datos
924,103,Análisis de Datos con Pandas,4.0,Ciencia de Datos
209,106,Blockchain Fundamentals,4.0,Tecnología
705,102,Machine Learning Básico,3.0,Ciencia de Datos
393,108,SQL Avanzado,5.0,Bases de Datos
719,104,Diseño UX/UI,1.0,Diseño
664,104,Diseño UX/UI,3.0,Diseño
640,109,Redes Neuronales,2.0,Ciencia de Datos
356,104,Diseño UX/UI,1.0,Diseño
365,102,Machine Learning Básico,4.0,Ciencia de Datos
229,104,Diseño UX/UI,1.0,Diseño
268,105,Desarrollo Web Full Stack,1.0,Programación
11,109,Redes Neuronales,2.0,Ciencia de Datos
702,109,Redes Neuronales,3.0,Ciencia de Datos
628,101,Introducción a Python,1.0,Programación
209,109,Redes Neuronales,3.0,Ciencia de Datos
840,105,Desarrollo Web Full Stack,5.0,Programación
617,103,Análisis de Datos con Pandas,3.0,Ciencia de Datos
279,109,Redes Neuronales,2.0,Ciencia de Datos
144,101,Introducción a Python,2.0,Programación
14,101,Introducción a Python,2.0,Programación
698,109,Redes Neuronales,2.0,Ciencia de Datos
943,108,SQL Avanzado,3.0,Bases de Datos
72,102,Machine Learning Básico,2.0,Ciencia de Datos
283,110,Big Data con Spark,3.0,Ciencia de Datos
727,101,Introducción a Python,4.0,Programación
535,104,Diseño UX/UI,5.0,Diseño
362,101,Introducción a Python,4.0,Programación
384,101,Introducción a Python,1.0,Programación
346,101,Introducción a Python,4.0,Programación
719,102,Machine Learning Básico,4.0,Ciencia de Datos
403,108,SQL Avanzado,5.0,Bases de Datos
600,106,Blockchain Fundamentals,2.0,Tecnología
297,109,Redes Neuronales,4.0,Ciencia de Datos
640,101,Introducción a Python,1.0,Programación
351,110,Big Data con Spark,5.0,Ciencia de Datos
766,102,Machine Learning Básico,1.0,Ciencia de Datos
582,108,SQL Avanzado,4.0,Bases de Datos
53,107,Marketing Digital,2.0,Negocios
54,104,Diseño UX/UI,2.0,Diseño
105,110,Big Data con Spark,2.0,Ciencia de Datos
496,107,Marketing Digital,4.0,Negocios
158,105,Desarrollo Web Full Stack,3.0,Programación
754,105,Desarrollo Web Full Stack,4.0,Programación
101,108,SQL Avanzado,4.0,Bases de Datos
836,109,Redes Neuronales,2.0,Ciencia de Datos
381,107,Marketing Digital,5.0,Negocios
317,108,SQL Avanzado,4.0,Bases de Datos
982,108,SQL Avanzado,3.0,Bases de Datos
442,110,Big Data con Spark,1.0,Ciencia de Datos
528,106,Blockchain Fundamentals,1.0,Tecnología
569,102,Machine Learning Básico,3.0,Ciencia de Datos
466,107,Marketing Digital,2.0,Negocios
602,108,SQL Avanzado,2.0,Bases de Datos
747,109,Redes Neuronales,5.0,Ciencia de Datos
777,107,Marketing Digital,1.0,Negocios
269,110,Big Data con Spark,3.0,Ciencia de Datos
803,101,Introducción a Python,5.0,Programación
832,104,Diseño UX/UI,2.0,Diseño
480,109,Redes Neuronales,3.0,Ciencia de Datos
783,108,SQL Avanzado,5.0,Bases de Datos
981,101,Introducción a Python,4.0,Programación
83,101,Introducción a Python,4.0,Programación
735,105,Desarrollo Web Full Stack,2.0,Programación
192,103,Análisis de Datos con Pandas,3.0,Ciencia de Datos
382,106,Blockchain Fundamentals,4.0,Tecnología
585,105,Desarrollo Web Full Stack,4.0,Programación
866,106,Blockchain Fundamentals,2.0,Tecnología
210,107,Marketing Digital,3.0,Negocios
73,105,Desarrollo Web Full Stack,3.0,Programación
710,110,Big Data con Spark,5.0,Ciencia de Datos
13,103,Análisis de Datos con Pandas,3.0,Ciencia de Datos
149,110,Big Data con Spark,3.0,Ciencia de Datos
280,110,Big Data con Spark,5.0,Ciencia de Datos
156,108,SQL Avanzado,2.0,Bases de Datos
492,104,Diseño UX/UI,2.0,Diseño
925,101,Introducción a Python,4.0,Programación
44,104,Diseño UX/UI,2.0,Diseño
409,103,Análisis de Datos con Pandas,2.0,Ciencia de Datos
89,101,Introducción a Python,2.0,Programación
712,103,Análisis de Datos con Pandas,3.0,Ciencia de Datos
601,102,Machine Learning Básico,1.0,Ciencia de Datos
189,107,Marketing Digital,3.0,Negocios
503,104,Diseño UX/UI,1.0,Diseño
677,103,Análisis de Datos con Pandas,2.0,Ciencia de Datos
339,108,SQL Avanzado,2.0,Bases de Datos
359,110,Big Data con Spark,1.0,Ciencia de Datos
169,103,Análisis de Datos con Pandas,5.0,Ciencia de Datos
887,107,Marketing Digital,3.0,Negocios
287,104,Diseño UX/UI,2.0,Diseño
743,108,SQL Avanzado,2.0,Bases de Datos
23,108,SQL Avanzado,1.0,Bases de Datos
868,105,Desarrollo Web Full Stack,1.0,Programación
785,104,Diseño UX/UI,3.0,Diseño
47,109,Redes Neuronales,5.0,Ciencia de Datos
907,110,Big Data con Spark,4.0,Ciencia de Datos
792,109,Redes Neuronales,2.0,Ciencia de Datos
772,101,Introducción a Python,2.0,Programación
555,101,Introducción a Python,5.0,Programación
615,110,Big Data con Spark,1.0,Ciencia de Datos
187,109,Redes Neuronales,3.0,Ciencia de Datos
886,107,Marketing Digital,2.0,Negocios
217,102,Machine Learning Básico,4.0,Ciencia de Datos
626,108,SQL Avanzado,3.0,Bases de Datos
165,106,Blockchain Fundamentals,3.0,Tecnología
167,110,Big Data con Spark,1.0,Ciencia de Datos
888,104,Diseño UX/UI,5.0,Diseño
761,101,Introducción a Python,3.0,Programación
306,106,Blockchain Fundamentals,3.0,Tecnología
74,101,Introducción a Python,4.0,Programación
568,110,Big Data con Spark,5.0,Ciencia de Datos
141,109,Redes Neuronales,3.0,Ciencia de Datos
459,106,Blockchain Fundamentals,1.0,Tecnología
630,106,Blockchain Fundamentals,5.0,Tecnología
726,108,SQL Avanzado,5.0,Bases de Datos
687,102,Machine Learning Básico,4.0,Ciencia de Datos
974,110,Big Data con Spark,5.0,Ciencia de Datos
442,104,Diseño UX/UI,2.0,Diseño
64,107,Marketing Digital,2.0,Negocios
560,110,Big Data con Spark,2.0,Ciencia de Datos
849,105,Desarrollo Web Full Stack,4.0,Programación
397,101,Introducción a Python,1.0,Programación
239,101,Introducción a Python,1.0,Programación
410,101,Introducción a Python,5.0,Programación
383,109,Redes Neuronales,1.0,Ciencia de Datos
433,108,SQL Avanzado,1.0,Bases de Datos
431,108,SQL Avanzado,1.0,Bases de Datos
268,105,Desarrollo Web Full Stack,1.0,Programación
449,109,Redes Neuronales,1.0,Ciencia de Datos
672,110,Big Data con Spark,2.0,Ciencia de Datos
643,101,Introducción a Python,3.0,Programación
316,102,Machine Learning Básico,2.0,Ciencia de Datos
841,108,SQL Avanzado,1.0,Bases de Datos
956,104,Diseño UX/UI,5.0,Diseño
785,101,Introducción a Python,4.0,Programación
444,104,Diseño UX/UI,2.0,Diseño
643,109,Redes Neuronales,2.0,Ciencia de Datos
964,101,Introducción a Python,2.0,Programación
293,110,Big Data con Spark,1.0,Ciencia de Datos
848,107,Marketing Digital,4.0,Negocios
230,108,SQL Avanzado,5.0,Bases de Datos
704,106,Blockchain Fundamentals,2.0,Tecnología
65,108,SQL Avanzado,1.0,Bases de Datos
726,101,Introducción a Python,1.0,Programación
476,103,Análisis de Datos con Pandas,3.0,Ciencia de Datos
214,110,Big Data con Spark,5.0,Ciencia de Datos
698,109,Redes Neuronales,3.0,Ciencia de Datos
237,103,Análisis de Datos con Pandas,5.0,Ciencia de Datos
829,105,Desarrollo Web Full Stack,2.0,Programación
80,107,Marketing Digital,4.0,Negocios
987,104,Diseño UX/UI,1.0,Diseño
671,104,Diseño UX/UI,4.0,Diseño
950,106,Blockchain Fundamentals,1.0,Tecnología
493,103,Análisis de Datos con Pandas,1.0,Ciencia de Datos
486,106,Blockchain Fundamentals,5.0,Tecnología
555,103,Análisis de Datos con Pandas,3.0,Ciencia de Datos
549,101,Introducción a Python,3.0,Programación
644,105,Desarrollo Web Full Stack,2.0,Programación
889,104,Diseño UX/UI,3.0,Diseño
122,101,Introducción a Python,5.0,Programación
666,106,Blockchain Fundamentals,2.0,Tecnología
63,108,SQL Avanzado,4.0,Bases de Datos
449,104,Diseño UX/UI,3.0,Diseño
421,102,Machine Learning Básico,1.0,Ciencia de Datos
680,106,Blockchain Fundamentals,5.0,Tecnología
957,109,Redes Neuronales,5.0,Ciencia de Datos
459,102,Machine Learning Básico,2.0,Ciencia de Datos
364,108,SQL Avanzado,3.0,Bases de Datos
638,110,Big Data con Spark,5.0,Ciencia de Datos
825,101,Introducción a Python,1.7999999999999998,Programación
670,104,Diseño UX/UI,5.0,Diseño
275,107,Marketing Digital,1.0,Negocios
979,106,Blockchain Fundamentals,2.0,Tecnología
573,107,Marketing Digital,2.0,Negocios
178,102,Machine Learning Básico,3.0,Ciencia de Datos
543,101,Introducción a Python,3.0,Programación
417,107,Marketing Digital,5.0,Negocios
688,105,Desarrollo Web Full Stack,3.0,Programación
464,103,Análisis de Datos con Pandas,1.0,Ciencia de Datos
123,110,Big Data con Spark,3.0,Ciencia de Datos
817,109,Redes Neuronales,2.0,Ciencia de Datos
849,107,Marketing Digital,5.0,Negocios
235,104,Diseño UX/UI,3.0,Diseño
164,103,Análisis de Datos con Pandas,2.0,Ciencia de Datos
216,107,Marketing Digital,1.0,Negocios
657,107,Marketing Digital,2.0,Negocios
964,107,Marketing Digital,5.0,Negocios
972,101,Introducción a Python,5.0,Programación
979,105,Desarrollo Web Full Stack,4.0,Programación
338,104,Diseño UX/UI,3.0,Diseño
625,110,Big Data con Spark,5.0,Ciencia de Datos
68,110,Big Data con Spark,4.0,Ciencia de Datos
949,104,Diseño UX/UI,3.0,Diseño
693,104,Diseño UX/UI,1.0,Diseño
620,103,Análisis de Datos con Pandas,2.0,Ciencia de Datos
687,110,Big Data con Spark,2.0,Ciencia de Datos
129,103,Análisis de Datos con Pandas,5.0,Ciencia de Datos
186,101,Introducción a Python,3.0,Programación
67,105,Desarrollo Web Full Stack,3.0,Programación
285,109,Redes Neuronales,1.0,Ciencia de Datos
100,110,Big Data con Spark,2.0,Ciencia de Datos
388,101,Introducción a Python,2.0,Programación
731,101,Introducción a Python,3.0,Programación
471,105,Desarrollo Web Full Stack,1.0,Programación
663,104,Diseño UX/UI,5.0,Diseño
229,105,Desarrollo Web Full Stack,2.0,Programación
41,110,Big Data con Spark,3.0,Ciencia de Datos
294,108,SQL Avanzado,3.0,Bases de Datos
541,107,Marketing Digital,4.0,Negocios
451,101,Introducción a Python,4.0,Programación
61,106,Blockchain Fundamentals,3.0,Tecnología
686,101,Introducción a Python,1.0,Programación
953,101,Introducción a Python,5.0,Programación
998,101,Introducción a Python,4.0,Programación
55,103,Análisis de Datos con Pandas,1.0,Ciencia de Datos
673,105,Desarrollo Web Full Stack,1.0,Programación
112,101,Introducción a Python,5.0,Programación
564,110,Big Data con Spark,2.0,Ciencia de Datos
553,103,Análisis de Datos con Pandas,3.0,Ciencia de Datos
882,104,Diseño UX/UI,2.0,Diseño
433,103,Análisis de Datos con Pandas,5.0,Ciencia de Datos
992,101,Introducción a Python,2.0,Programación
993,108,SQL Avanzado,5.0,Bases de Datos
120,103,Análisis de Datos con Pandas,5.0,Ciencia de Datos
956,107,Marketing Digital,5.0,Negocios
701,107,Marketing Digital,4.0,Negocios
914,108,SQL Avanzado,5.0,Bases de Datos
775,101,Introducción a Python,5.0,Programación
113,108,SQL Avanzado,4.0,Bases de Datos
132,102,Machine Learning Básico,5.0,Ciencia de Datos
929,109,Redes Neuronales,5.0,Ciencia de Datos
806,102,Machine Learning Básico,2.0,Ciencia de Datos
794,101,Introducción a Python,4.0,Programación
39,106,Blockchain Fundamentals,2.0,Tecnología
161,101,Introducción a Python,4.0,Programación
528,105,Desarrollo Web Full Stack,5.0,Programación
503,108,SQL Avanzado,2.0,Bases de Datos
87,102,Machine Learning Básico,4.0,Ciencia de Datos
42,101,Introducción a Python,2.0,Programación
841,103,Análisis de Datos con Pandas,4.0,Ciencia de Datos
115,110,Big Data con Spark,1.0,Ciencia de Datos
106,103,Análisis de Datos con Pandas,2.0,Ciencia de Datos
846,103,Análisis de Datos con Pandas,2.0,Ciencia de Datos
481,102,Machine Learning Básico,1.0,Ciencia de Datos
653,102,Machine Learning Básico,5.0,Ciencia de Datos
659,109,Redes Neuronales,3.0,Ciencia de Datos
417,105,Desarrollo Web Full Stack,4.0,Programación
72,110,Big Data con Spark,5.0,Ciencia de Datos
521,109,Redes Neuronales,1.0,Ciencia de Datos
993,102,Machine Learning Básico,3.0,Ciencia de Datos
750,104,Diseño UX/UI,2.0,Diseño
745,110,Big Data con Spark,5.0,Ciencia de Datos
326,101,Introducción a Python,4.0,Programación
89,106,Blockchain Fundamentals,4.0,Tecnología
350,104,Diseño UX/UI,3.0,Diseño
87,103,Análisis de Datos con Pandas,2.0,Ciencia de Datos
154,108,SQL Avanzado,4.0,Bases de Datos
960,108,SQL Avanzado,1.0,Bases de Datos
735,105,Desarrollo Web Full Stack,5.0,Programación
633,101,Introducción a Python,3.0,Programación
173,104,Diseño UX/UI,2.0,Diseño
992,108,SQL Avanzado,3.0,Bases de Datos
37,107,Marketing Digital,1.0,Negocios
31,107,Marketing Digital,5.0,Negocios
268,108,SQL Avanzado,1.0,Bases de Datos
166,106,Blockchain Fundamentals,2.0,Tecnología
